date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:06	37207/37207	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:07%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-60x50-50m.jpg?v=1706526817243	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-60x50-50m0023.jpg	(from https://nhanmavach.com/decal-xi-bac-60x50-50m)
21:27:07	491/491	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2014:27:08%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/decal-xi-bac-60x50-50m&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/index9cdf.html	(from https://nhanmavach.com/decal-xi-bac-60x50-50m)
21:27:13	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13bc.delayed	(from https://nhanmavach.com/decal-xi-bac-60x50-50m)
21:27:14	37207/37207	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jan%202024%2015:36:55%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-60x50-50m.jpg?v=1706526312222	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-60x50-50m1899.jpg	(from https://nhanmavach.com/decal-xi-bac-60x50-50m)
21:27:14	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13bd.delayed	(from https://nhanmavach.com/decal-in-ma-vach-xi-bac-50x20-1000-tem)
21:27:14	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13be.delayed	(from https://nhanmavach.com/decal-in-ma-vach-xi-bac-50x20-1000-tem)
21:27:14	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13bf.delayed	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:27:14	523/523	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2014:27:16%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/decal-in-ma-vach-xi-bac-50x20-1000-tem&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/indexd7a8.html	(from https://nhanmavach.com/decal-in-ma-vach-xi-bac-50x20-1000-tem)
21:27:25	96355/96355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2016:16:10%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-xi-bac-90x60.jpg?v=1678009052753	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-xi-bac-90x608247.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:27:32	77170/77170	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:31%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/tem-xi-bac-90x60.jpg?v=1678009052753	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/tem-xi-bac-90x608247.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:27:37	82684/82684	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:38%20GMT	https://bizweb.dktcdn.net/100/308/526/products/tem-xi-bac-90x60.jpg?v=1678009052753	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/tem-xi-bac-90x608247.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:27:47	27188/27188	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:47%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-xi-bac-90x60.jpg?v=1678009052753	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-xi-bac-90x608247.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:00	38755/38755	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-90x60.jpg?v=1678009053800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-90x60acc6.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:01	501/501	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2014:28:02%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/decal-xi-bac-90x60mm-x-150m&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/index1621.html	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:03	197265/197265	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:47%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-90x60.jpg?v=1678009053800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-90x60acc6.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:03	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13c9.delayed	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:03	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13ca.delayed	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:28:08	82684/82684	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:57%20GMT	http://bizweb.dktcdn.net/100/308/526/files/tem-xi-bac-90x60.jpg?v=1678008732012	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/tem-xi-bac-90x604523.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:23	287357/287357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:27:48%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-90x60.jpg?v=1678009053800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-90x60acc6.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:31	197265/197265	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:03%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-90x60.jpg?v=1678008733061	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-90x60343d.jpg	(from https://nhanmavach.com/decal-xi-bac-90x60mm-x-150m)
21:28:37	145811/145811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:17%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/decal-xi-bac-70x70.jpg?v=1673873718383	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/decal-xi-bac-70x70ddbb.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:28:44	157628/157628	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:25%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-70x70.jpg?v=1673873718383	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-70x70ddbb.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:28:47	318538/318538	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2003:53:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-70x70.jpg?v=1673873718383	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-70x70ddbb.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:28:53	144211/144211	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2002:46:51%20GMT	https://bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm.jpg?v=1673873719287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm4a7d.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:00	42452/42452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-70x70.jpg?v=1673873718383	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-70x70ddbb.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:01	172042/172042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:43%20GMT	https://bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c87.jpg?v=1673873724260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c870e6e.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:08	43071/43071	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:03%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm.jpg?v=1673873719287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm4a7d.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:10	213570/213570	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2002:11:52%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68e.jpg?v=1673873724937	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68eeae6.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:13	38410/38410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:10%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c87.jpg?v=1673873724260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c870e6e.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:29	44923/44923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:24%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68e.jpg?v=1673873724937	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68eeae6.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:32	290099/290099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:28:58%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm.jpg?v=1673873719287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-nhan-xi-bac-70mm-x-70mm4a7d.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:32	505/505	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2014:29:34%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/index0d66.html	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:44	321389/321389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:03%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c87.jpg?v=1673873724260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/tem-nhan-xi-bac-ac5f0155-0e9e-4351-a491-e1a06ef94c870e6e.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:55	157628/157628	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:31%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-70x70.jpg?v=1673871998088	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-70x700da1.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:29:56	144211/144211	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:35%20GMT	http://bizweb.dktcdn.net/100/308/526/files/tem-nhan-xi-bac-70mm-x-70mm.jpg?v=1673872021986	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/tem-nhan-xi-bac-70mm-x-70mm8db5.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:30:04	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13dc.delayed	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:30:04	172042/172042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:46%20GMT	http://bizweb.dktcdn.net/100/308/526/files/tem-nhan-xi-bac-3bcfe97a-2f01-442f-a807-d29fe678ebd2.jpg?v=1673872069202	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/tem-nhan-xi-bac-3bcfe97a-2f01-442f-a807-d29fe678ebd2ebb9.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:30:04	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13dd.delayed	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:17	393238/393238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:29:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68e.jpg?v=1673873724937	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-10e37335-80df-40d1-a9a1-bcb31655f68eeae6.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:30:26	136491/136491	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:30:06%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re.jpg?v=1654141855903	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re8727.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:36	213570/213570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:30:05%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-919dd784-2e59-4d34-86a9-854af82af627.jpg?v=1673872121948	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-919dd784-2e59-4d34-86a9-854af82af6278ce5.jpg	(from https://nhanmavach.com/decal-xi-bac-70x70-mm-dai-50m)
21:30:41	150616/150616	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2003:49:48%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re.jpg?v=1654141855903	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re8727.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:45	146847/146847	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Apr%202024%2018:11:56%20GMT	https://bizweb.dktcdn.net/100/308/526/products/san-xuat-decal-xi-bac.jpg?v=1654141856443	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/san-xuat-decal-xi-bac6b0d.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:46	301851/301851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Apr%202024%2002:28:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re.jpg?v=1654141855903	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re8727.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:51	127286/127286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:30:46%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-60mm-x-40mm.jpg?v=1654141856800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bac-60mm-x-40mmbaa8.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:30:53	39451/39451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:30:54%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re.jpg?v=1654141855903	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-kho-60mm-x-40mm-gia-re8727.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:03	39394/39394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:02%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/san-xuat-decal-xi-bac.jpg?v=1654141856443	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/san-xuat-decal-xi-bac6b0d.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:07	296879/296879	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2022:36:38%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/san-xuat-decal-xi-bac.jpg?v=1654141856443	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/san-xuat-decal-xi-bac6b0d.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:16	505/505	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2014:31:17%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/indexf5df.html	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:21	35768/35768	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:17%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-60mm-x-40mm.jpg?v=1654141856800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac-60mm-x-40mmbaa8.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:28	274086/274086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:10%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-60mm-x-40mm.jpg?v=1654141856800	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/decal-xi-bac-60mm-x-40mmbaa8.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:28	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13eb.delayed	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:29	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.13ec.delayed	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:31:40	150616/150616	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Apr%202024%2005:46:26%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-kho-60mm-x-40mm-gia-re.jpg?v=1654141668294	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-kho-60mm-x-40mm-gia-re1cc6.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:40	146847/146847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:18%20GMT	http://bizweb.dktcdn.net/100/308/526/files/san-xuat-decal-xi-bac.jpg?v=1654141688944	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/san-xuat-decal-xi-bacc8fd.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:42	127286/127286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2003:43:42%20GMT	http://bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-60mm-x-40mm.jpg?v=1654141705579	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/decal-xi-bac-60mm-x-40mmfeaf.jpg	(from https://nhanmavach.com/decal-xi-bac-60mm-x-40mm-150m)
21:31:59	111049/111049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Apr%202024%2019:22:34%20GMT	https://bizweb.dktcdn.net/100/308/526/products/ban-tem-xi-bac.jpg?v=1654019497077	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/ban-tem-xi-bac7e69.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:00	119728/119728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:42%20GMT	https://bizweb.dktcdn.net/100/308/526/products/san-xuat-tem-xi-bac.jpg?v=1654019496453	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/san-xuat-tem-xi-bacc07b.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:00	131822/131822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202024%2019:39:58%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/san-xuat-tem-xi-bac.jpg?v=1654019496453	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/san-xuat-tem-xi-bacc07b.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:05	246631/246631	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:31:31%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/san-xuat-tem-xi-bac.jpg?v=1654019496453	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/san-xuat-tem-xi-bacc07b.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:07	40441/40441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:32:03%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/san-xuat-tem-xi-bac.jpg?v=1654019496453	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/san-xuat-tem-xi-bacc07b.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:11	105252/105252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:32:02%20GMT	https://bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac.jpg?v=1654019497507	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/tem-nhan-xi-bac42fa.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:12	118444/118444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Apr%202024%2019:22:36%20GMT	https://bizweb.dktcdn.net/100/308/526/products/decal-xi-bac.jpg?v=1654019497827	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/decal-xi-bacb15f.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:18	36040/36040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20May%202024%2009:10:06%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/ban-tem-xi-bac.jpg?v=1654019497077	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/ban-tem-xi-bac7e69.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:20	38359/38359	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:32:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac.jpg?v=1654019497507	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/tem-nhan-xi-bac42fa.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
21:32:27	41241/41241	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2014:32:22%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bac.jpg?v=1654019497827	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/decal-xi-bacb15f.jpg	(from https://nhanmavach.com/decal-xi-bac-50mm-x-20mm-x-50m)
